7. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=NewPersistenceUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match : Logger=org.hibernate.jpa.HibernatePersistenceProvider
10. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Found no matching persistence units : Logger=org.hibernate.jpa.HibernatePersistenceProvider
7. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=projet_06, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [projet_06] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider] : Logger=org.hibernate.jpa.boot.spi.ProviderChecker
10. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: projet_06
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/OpenClassRooms/ocr_projet06/model/target/model-dev.jar
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		fr.ocr.prj06.stubs.dbCompteUtilisateurEntity
		fr.ocr.prj06.stubs.dbLongueurEntity
		fr.ocr.prj06.stubs.dbSecteurEntity
		fr.ocr.prj06.stubs.dbSpotEntity
		fr.ocr.prj06.stubs.dbTopoEntity
		fr.ocr.prj06.stubs.dbUtilisateurEntity
		fr.ocr.prj06.stubs.dbVoieEntity]
	Mapping files names []
	Properties [
		hibernate.connection.username: projet06
		hibernate.connection.password: projet06
		hibernate.show_sql: true
		hibernate.connection.url: jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC
		hibernate.archive.autodetection: class
		hibernate.connection.driver_class: com.mysql.cj.jdbc.Driver
		hibernate.hbm2ddl.auto: validate
		hibernate.format_sql: true] : Logger=org.hibernate.jpa.internal.util.LogHelper
11. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
12. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
13. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
14. 06/08 - 17:58:04.059 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {[WORKING]} : Logger=org.hibernate.Version
15. 06/08 - 17:58:04.059 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found : Logger=org.hibernate.cfg.Environment
16. 06/08 - 17:58:04.159 [main] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService] : Logger=org.hibernate.service.spi.ServiceBinding
17. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
18. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
19. 06/08 - 17:58:04.190 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} : Logger=org.hibernate.annotations.common.Version
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbSecteurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbVoieEntity.secteurBySecteurIdsecteur)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbVoieEntity)
          - SQL table alias mapping - dbvoieenti0_
          - alias suffix - 0_
          - suffixed key columns - {idvoie1_6_0_}
          - JOIN (JoinDefinedByMetadata(secteurBySecteurIdsecteur)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbSecteurEntity)
                - SQL table alias mapping - dbsecteure1_
                - alias suffix - 1_
                - suffixed key columns - {idsecteu1_2_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
473. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbVoieEntity [NONE]: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_, dbsecteure1_.idsecteur as idsecteu1_2_1_, dbsecteure1_.nom as nom2_2_1_ from voie dbvoieenti0_ inner join secteur dbsecteure1_ on dbvoieenti0_.secteur_idsecteur=dbsecteure1_.idsecteur where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
474. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@57f076bd] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
475. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
476. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
477. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2d6161b9] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
478. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur.nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
479. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
480. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
481. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbVoieEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbVoieEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbVoieEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbSecteurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbVoieEntity.secteurBySecteurIdsecteur)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbVoieEntity)
          - SQL table alias mapping - dbvoieenti0_
          - alias suffix - 0_
          - suffixed key columns - {idvoie1_6_0_}
          - JOIN (JoinDefinedByMetadata(secteurBySecteurIdsecteur)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbSecteurEntity)
                - SQL table alias mapping - dbsecteure1_
                - alias suffix - 1_
                - suffixed key columns - {idsecteu1_2_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
482. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbVoieEntity [READ]: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_, dbsecteure1_.idsecteur as idsecteu1_2_1_, dbsecteure1_.nom as nom2_2_1_ from voie dbvoieenti0_ inner join secteur dbsecteure1_ on dbvoieenti0_.secteur_idsecteur=dbsecteure1_.idsecteur where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
483. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbVoieEntity: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_ from voie dbvoieenti0_ where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.Loader
484. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbVoieEntity: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_ from voie dbvoieenti0_ where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.Loader
485. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
486. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idlongueur from longueur where idlongueur =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
487. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dblongueur_.idlongueur, dblongueur_.cotation as cotation2_1_, dblongueur_.nom as nom3_1_, dblongueur_.nombre_de_spits as nombre_d4_1_ from longueur dblongueur_ where dblongueur_.idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
488. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into longueur (cotation, nom, nombre_de_spits, idlongueur) values (?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
489. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update longueur set cotation=?, nom=?, nombre_de_spits=? where idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
490. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from longueur where idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
491. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79b9dfcd] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
492. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cotation : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
493. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
494. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombreDeSpits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
495. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
496. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
497. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbLongueurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbLongueurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbLongueurEntity)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbLongueurEntity)
          - SQL table alias mapping - dblongueur0_
          - alias suffix - 0_
          - suffixed key columns - {idlongue1_1_0_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
498. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbLongueurEntity [NONE]: select dblongueur0_.idlongueur as idlongue1_1_0_, dblongueur0_.cotation as cotation2_1_0_, dblongueur0_.nom as nom3_1_0_, dblongueur0_.nombre_de_spits as nombre_d4_1_0_ from longueur dblongueur0_ where dblongueur0_.idlongueur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
499. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5811f080] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
500. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : cotation : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
501. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
502. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nombreDeSpits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
503. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
504. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
505. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbLongueurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbLongueurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbLongueurEntity)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbLongueurEntity)
          - SQL table alias mapping - dblongueur0_
          - alias suffix - 0_
          - suffixed key columns - {idlongue1_1_0_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
506. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbLongueurEntity [READ]: select dblongueur0_.idlongueur as idlongue1_1_0_, dblongueur0_.cotation as cotation2_1_0_, dblongueur0_.nom as nom3_1_0_, dblongueur0_.nombre_de_spits as nombre_d4_1_0_ from longueur dblongueur0_ where dblongueur0_.idlongueur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
507. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbLongueurEntity: select dblongueur0_.idlongueur as idlongue1_1_0_, dblongueur0_.cotation as cotation2_1_0_, dblongueur0_.nom as nom3_1_0_, dblongueur0_.nombre_de_spits as nombre_d4_1_0_ from longueur dblongueur0_ where dblongueur0_.idlongueur=? : Logger=org.hibernate.loader.Loader
508. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbLongueurEntity: select dblongueur0_.idlongueur as idlongue1_1_0_, dblongueur0_.cotation as cotation2_1_0_, dblongueur0_.nom as nom3_1_0_, dblongueur0_.nombre_de_spits as nombre_d4_1_0_ from longueur dblongueur0_ where dblongueur0_.idlongueur=? : Logger=org.hibernate.loader.Loader
509. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbTopoEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
510. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select id_topo from topo where id_topo =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
511. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbtopoenti_.id_topo, dbtopoenti_.est_disponible as est_disp2_4_, dbtopoenti_.est_publie as est_publ3_4_, dbtopoenti_.nom as nom4_4_, dbtopoenti_.resume as resume5_4_ from topo dbtopoenti_ where dbtopoenti_.id_topo=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
512. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into topo (est_disponible, est_publie, nom, resume, id_topo) values (?, ?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
513. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update topo set est_disponible=?, est_publie=?, nom=?, resume=? where id_topo=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
514. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from topo where id_topo=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
515. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2aef651] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
516. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : estDisponible : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
517. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : estPublie : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
518. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
519. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : resume : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
520. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
521. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
522. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbTopoEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbTopoEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbTopoEntity)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbTopoEntity)
          - SQL table alias mapping - dbtopoenti0_
          - alias suffix - 0_
          - suffixed key columns - {id_topo1_4_0_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
523. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbTopoEntity [NONE]: select dbtopoenti0_.id_topo as id_topo1_4_0_, dbtopoenti0_.est_disponible as est_disp2_4_0_, dbtopoenti0_.est_publie as est_publ3_4_0_, dbtopoenti0_.nom as nom4_4_0_, dbtopoenti0_.resume as resume5_4_0_ from topo dbtopoenti0_ where dbtopoenti0_.id_topo=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
524. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@72426ced] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
525. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : estDisponible : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
526. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : estPublie : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
527. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
528. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : resume : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
529. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
530. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
531. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbTopoEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbTopoEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbTopoEntity)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbTopoEntity)
          - SQL table alias mapping - dbtopoenti0_
          - alias suffix - 0_
          - suffixed key columns - {id_topo1_4_0_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
532. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbTopoEntity [READ]: select dbtopoenti0_.id_topo as id_topo1_4_0_, dbtopoenti0_.est_disponible as est_disp2_4_0_, dbtopoenti0_.est_publie as est_publ3_4_0_, dbtopoenti0_.nom as nom4_4_0_, dbtopoenti0_.resume as resume5_4_0_ from topo dbtopoenti0_ where dbtopoenti0_.id_topo=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
533. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbTopoEntity: select dbtopoenti0_.id_topo as id_topo1_4_0_, dbtopoenti0_.est_disponible as est_disp2_4_0_, dbtopoenti0_.est_publie as est_publ3_4_0_, dbtopoenti0_.nom as nom4_4_0_, dbtopoenti0_.resume as resume5_4_0_ from topo dbtopoenti0_ where dbtopoenti0_.id_topo=? : Logger=org.hibernate.loader.Loader
534. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbTopoEntity: select dbtopoenti0_.id_topo as id_topo1_4_0_, dbtopoenti0_.est_disponible as est_disp2_4_0_, dbtopoenti0_.est_publie as est_publ3_4_0_, dbtopoenti0_.nom as nom4_4_0_, dbtopoenti0_.resume as resume5_4_0_ from topo dbtopoenti0_ where dbtopoenti0_.id_topo=? : Logger=org.hibernate.loader.Loader
535. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbCompteUtilisateurEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
536. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select id_compte from compte_utilisateur where id_compte =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
537. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbcompteut_.id_compte, dbcompteut_.droits as droits2_0_, dbcompteut_.login as login3_0_, dbcompteut_.mdp as mdp4_0_ from compte_utilisateur dbcompteut_ where dbcompteut_.id_compte=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
538. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into compte_utilisateur (droits, login, mdp, id_compte) values (?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
539. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update compte_utilisateur set droits=?, login=?, mdp=? where id_compte=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
540. 06/08 - 18:03:12.803 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from compte_utilisateur where id_compte=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
